Features,KMeans Silhouette,Agglomerative Silhouette,GMM Silhouette,KMeans Davies-Bouldin,Agglomerative Davies-Bouldin,GMM Davies-Bouldin,KMeans Calinski-Harabasz,Agglomerative Calinski-Harabasz,GMM Calinski-Harabasz
"['TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'TransactionType', 'Location']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'TransactionType', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'TransactionType', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'TransactionType', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'TransactionType', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'TransactionType', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TimeSinceLastTransaction', 'Location', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag', 'Location']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType', 'Location']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType', 'Location']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionAmountRelativeToBalance', 'Location', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType', 'Location']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'FailedLoginFlag', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'TransactionType', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'TransactionType', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'TransactionType', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'IsNewDevice', 'Location', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'FailedLoginFlag', 'TransactionType', 'Location', 'Channel']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'FailedLoginFlag', 'TransactionType', 'Location', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'FailedLoginFlag', 'TransactionType', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'FailedLoginFlag', 'Location', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['TransactionDuration', 'TransactionType', 'Location', 'Channel', 'CustomerOccupation']",0.39819037431155957,0.3673065053478869,0.5583444063941756,1.2641065952875623,1.069014910266114,0.7963827392320887,829.1515356471986,1231.8072772648093,730.9005545213602
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance']",0.3033990172244416,0.26785763645441496,0.5530829100329507,1.2800009610244238,1.3675127374017926,0.7603639365281866,1038.2415263906005,868.8065071155006,744.9606272376278
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice']",0.3885125836853545,0.3525202822619922,0.9577434221437747,1.0280165830637775,1.1108315269269964,0.030056778790252984,1236.9696712866926,1048.4065740417811,893.4749669403865
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'FailedLoginFlag']",0.8133826885841835,0.8133826885841835,0.8133826885841835,0.3757553294868168,0.3757553294868168,0.3757553294868168,4138.61329925315,4138.61329925315,4138.61329925315
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionType']",0.8133826885841835,0.8133826885841835,0.8133826885841835,0.3757553294868168,0.3757553294868168,0.3757553294868168,4138.61329925315,4138.61329925315,4138.61329925315
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'Location']",0.8133826885841835,0.8133826885841835,0.8133826885841835,0.3757553294868168,0.3757553294868168,0.3757553294868168,4138.61329925315,4138.61329925315,4138.61329925315
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'Channel']",0.8133826885841835,0.8133826885841835,0.8133826885841835,0.3757553294868168,0.3757553294868168,0.3757553294868168,4138.61329925315,4138.61329925315,4138.61329925315
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TimeSinceLastTransaction', 'CustomerOccupation']",0.8133826885841835,0.8133826885841835,0.8133826885841835,0.3757553294868168,0.3757553294868168,0.3757553294868168,4138.61329925315,4138.61329925315,4138.61329925315
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice']",0.35346381247878245,0.3246136270087328,0.32580649328374583,1.1433066833024568,1.189052796072437,1.2673076944501578,1033.9506755875238,919.1194963495404,555.5403756251031
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag']",0.8133104865870422,0.8133104865870422,0.8133104865870422,0.3770851837657148,0.3770851837657148,0.3770851837657148,3187.195069971521,3187.195069971521,3187.195069971521
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'TransactionType']",0.8133104865870422,0.8133104865870422,0.8133104865870422,0.3770851837657148,0.3770851837657148,0.3770851837657148,3187.195069971521,3187.195069971521,3187.195069971521
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'Location']",0.8133104865870422,0.8133104865870422,0.8133104865870422,0.3770851837657148,0.3770851837657148,0.3770851837657148,3187.195069971521,3187.195069971521,3187.195069971521
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'Channel']",0.8133104865870422,0.8133104865870422,0.8133104865870422,0.3770851837657148,0.3770851837657148,0.3770851837657148,3187.195069971521,3187.195069971521,3187.195069971521
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'CustomerOccupation']",0.8133104865870422,0.8133104865870422,0.8133104865870422,0.3770851837657148,0.3770851837657148,0.3770851837657148,3187.195069971521,3187.195069971521,3187.195069971521
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'IsNewDevice', 'FailedLoginFlag']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'IsNewDevice', 'TransactionType']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'IsNewDevice', 'Location']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'IsNewDevice', 'Channel']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'IsNewDevice', 'CustomerOccupation']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'FailedLoginFlag', 'TransactionType']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'FailedLoginFlag', 'Location']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'FailedLoginFlag', 'Channel']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'FailedLoginFlag', 'CustomerOccupation']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionType', 'Location']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionType', 'Channel']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'TransactionType', 'CustomerOccupation']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'Location', 'Channel']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'Location', 'CustomerOccupation']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TransactionHour', 'Channel', 'CustomerOccupation']",0.8633596775882821,0.8633596775882821,0.8633596775882821,0.31563050753915517,0.31563050753915517,0.31563050753915517,4104.504659124048,4104.504659124048,4104.504659124048
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice']",0.5765024483775645,0.31311649076264947,0.6082669360009277,0.7304419918181786,1.228078696911929,1.4649477711235133,547.8759852322705,977.0931238007249,555.8209836008589
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag']",0.8126837084253667,0.8126837084253667,0.8126837084253667,0.37689970613267026,0.37689970613267026,0.37689970613267026,3183.28726979347,3183.28726979347,3183.28726979347
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'TransactionType']",0.8126837084253667,0.8126837084253667,0.8126837084253667,0.37689970613267026,0.37689970613267026,0.37689970613267026,3183.28726979347,3183.28726979347,3183.28726979347
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Location']",0.8126837084253667,0.8126837084253667,0.8126837084253667,0.37689970613267026,0.37689970613267026,0.37689970613267026,3183.28726979347,3183.28726979347,3183.28726979347
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Channel']",0.8126837084253667,0.8126837084253667,0.8126837084253667,0.37689970613267026,0.37689970613267026,0.37689970613267026,3183.28726979347,3183.28726979347,3183.28726979347
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'CustomerOccupation']",0.8126837084253667,0.8126837084253667,0.8126837084253667,0.37689970613267026,0.37689970613267026,0.37689970613267026,3183.28726979347,3183.28726979347,3183.28726979347
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'IsNewDevice', 'TransactionType']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'IsNewDevice', 'Location']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'IsNewDevice', 'Channel']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'IsNewDevice', 'CustomerOccupation']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'TransactionType']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Location']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Channel']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'CustomerOccupation']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionType', 'Location']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionType', 'Channel']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'TransactionType', 'CustomerOccupation']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'Location', 'Channel']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'Location', 'CustomerOccupation']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TimeSinceLastTransaction', 'Channel', 'CustomerOccupation']",0.8544095181944209,0.8544095181944209,0.8544095181944209,0.32920360911749597,0.32920360911749597,0.32920360911749597,4116.053984929059,4116.053984929059,4116.053984929059
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Location']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Channel']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'CustomerOccupation']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Location']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Channel']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'CustomerOccupation']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
"['LoginAttempts', 'AccountBalance', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Location']",0.8135453303859395,0.8135453303859395,0.7094400474862564,0.37639508362294716,0.37639508362294716,1.3121571057687542,3183.5374623880007,3183.5374623880007,1206.9256776853902
